Rk,Gtm,Date,Var.4,Opp,Rslt,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GDP,SB,CS,BA,OBP,SLG,OPS,LOB,X.,Thr,Opp..Starter..GmeSc.,SOPercH,IP,HA,RA,ER,UER,BBA,OSO,HRA,HBPA,ERA,BF,Pit,Str,IR,IS,SBA,CSA,ABA,2BA,3BA,IBBA,SHA,SFA,ROEA,DPT,NumPitchers,Umpire,Pitchers Used (Rest-GameScore-Dec),BAA,SLGA,OBPA,OPSA,WHIP,FIP,StrPerc,SOPerc,K_9,K_BB,HR_9,team,Year
98,98,Jul 21,,BOS,"W,5-0",32,28,5,7,1,0,3,5,3,0,10,1,0,0,0,1,0,1,.242,.303,.406,.709,3,11,R,A.Cashner(49),0.24001087251970643,9.0,1,0,0,0,3,12,0,1,5.60,31,128,82,1,0,1,0,27,1,0,0,0,0,0,1,3,John Libka,"A.Wojciechowski (4-84-W), P.Fry (3), M.Givens (3)",0.268464243845252,0.49736225087924973,0.3407966675344962,0.8381589184137459,1.4613512573878782,5.520176845520918,0.6176261089166613,0.19542024460057247,7.832889094912504,2.176748500043477,1.9712597056437595,BAL,2019
99,99,Jul 22,@,ARI,"L,3-6",37,35,3,9,0,0,2,3,1,0,12,0,1,0,0,0,0,0,.243,.303,.406,.709,7,15,L,R.Ray(53),0.24085037674919269,8.0,12,6,5,1,4,6,0,0,5.60,40,142,87,2,1,1,0,36,3,2,0,0,0,0,0,4,Alan Porter,"A.Brooks (4-21-L), G.Ynoa (4), B.Kline (20), M.Castro (2)",0.2691415313225058,0.4976798143851508,0.34140685390363307,0.8390866682887839,1.4662992306809048,5.498992536456539,0.61758100737889,0.19495235642544426,7.822941784361006,2.168992292484456,1.9531519118153635,BAL,2019
100,100,Jul 23,@,ARI,"W,7-2",37,35,7,9,0,0,3,7,2,0,15,0,0,0,0,0,0,0,.243,.303,.407,.710,3,14,R,M.Kelly(17),0.242472688515854,9.0,5,2,2,0,3,7,0,0,5.56,32,134,91,0,0,1,0,29,0,0,0,0,0,0,2,3,Jim Reynolds,"D.Bundy (10-58-W), R.Bleier (3), S.Armstrong (6)",0.26833477135461603,0.49496692551049754,0.34065934065934067,0.83562626616983815,1.4603932265030117,5.46993817479259,0.6181054774476747,0.19514687100894,7.814524377770201,2.1703928865657227,1.9331742243436754,BAL,2019
101,101,Jul 24,@,ARI,"L,2-5",39,34,2,7,1,0,2,2,4,0,12,1,0,0,0,0,0,0,.242,.303,.407,.710,10,17,R,T.Clarke(63),0.24314345991561181,8.0,11,5,5,0,7,8,2,0,5.56,43,174,102,4,1,1,0,36,0,0,1,0,0,2,1,5,Nic Lentz,"J.Means (4-37-L), G.Ynoa (1), R.Bleier (0), M.Castro (1), T.Scott (3)",0.26871619698263594,0.49473384571591233,0.3415065722952477,0.83624041801116,1.4675076022074558,5.484525960130645,0.6177562448876864,0.19504800404244568,7.825205541164546,2.150357928748503,1.9360288320756842,BAL,2019
102,102,Jul 25,@,LAA,"W,10-8",70,65,10,18,2,0,2,10,4,0,17,0,0,1,0,1,5,0,.243,.303,.407,.710,12,11,L,J.Suarez(52),0.24313827032625582,16.0,11,8,8,0,11,11,1,1,5.54,69,280,159,7,3,2,0,56,3,0,0,0,1,0,1,10,Tony Randazzo,"J.Yacabonis (4-49), T.Eshelman (4), S.Armstrong (1-H), P.Fry (3-BSv), M.Givens (3), M.Castro (0), R.Bleier (0), G.Ynoa (0), T.Scott (0-BW), S.Wilkerson (4-Sv)",0.26758195572989635,0.49173437937797704,0.3413664596273292,0.8331008390053063,1.4658701183759266,5.47088682376369,0.6168923514499475,0.19443754656071519,7.796216395618985,2.1161590227291156,1.9117158977763027,BAL,2019
103,103,Jul 26,@,LAA,"W,9-3",41,36,9,11,1,0,2,9,3,0,7,1,0,1,0,1,3,0,.244,.304,.408,.712,5,10,R,N.Tropeano(27),0.24237765821163207,9.0,5,3,3,0,2,9,2,0,5.52,34,138,88,0,0,0,0,32,2,1,0,0,0,0,0,3,Laz Diaz,"A.Wojciechowski (4-68-W), S.Armstrong (0), E.Phillips (35)",0.26659261316301025,0.49153013051930017,0.34023158413402316,0.8317617146533234,1.4590864278672364,5.463972614744222,0.6170682361596469,0.19502585570056635,7.808084127505751,2.128975027553023,1.9125862635557016,BAL,2019
104,104,Jul 27,@,LAA,"W,8-7",42,38,8,14,2,0,2,8,3,0,9,1,0,0,1,2,1,1,.245,.305,.410,.715,7,11,L,D.Peters(34),0.2420785804816223,9.0,9,7,7,0,3,11,3,0,5.53,40,162,105,0,0,1,0,37,2,0,1,0,0,0,0,4,Cory Blaser,"A.Brooks (4-38), M.Castro (1-BSv), R.Bleier (1-W), M.Givens (1-Sv)",0.26635514018691586,0.4920285871357889,0.33983898511832156,0.8318675722541105,1.457858769931663,5.470210001084716,0.6173738845383354,0.19580590099975614,7.839245037422714,2.1412762326337966,1.9232020826553857,BAL,2019
105,105,Jul 28,@,LAA,"L,4-5",35,31,4,5,2,0,0,4,4,0,6,0,0,0,1,1,1,1,.244,.305,.408,.713,4,9,R,F.Pena(53),0.2414572864321608,8.1,9,5,5,0,2,3,3,0,5.53,35,149,93,0,0,0,0,33,1,0,0,0,0,0,1,4,Jeff Nelson,"D.Bundy (4-38), S.Armstrong (1), P.Fry (2), M.Givens (0-L)",0.266412421683465,0.49278125851266685,0.33962264150943394,0.8324039000221009,1.456989247311828,5.492494623655913,0.6174347250631693,0.1948742746615087,7.8,2.13787432694093,1.935483870967742,BAL,2019
106,106,Jul 29,@,SDP,"L,1-8",40,36,1,7,1,0,0,1,4,0,10,0,0,0,2,0,0,0,.244,.304,.407,.711,12,14,R,C.Paddack(61),0.24154228855721394,8.0,10,8,8,0,2,10,5,2,5.56,38,133,87,2,0,0,1,34,0,1,0,0,0,1,0,3,Sam Holbrook,"D.Hess (15-39-L), J.Yacabonis (3), D.Tate (99)",0.26666666666666666,0.49554655870445347,0.33988494726749763,0.835431505971951,1.4573560767590619,5.527432835820895,0.6177260519247986,0.195495927168184,7.8294243070362475,2.1529774939975197,1.966950959488273,BAL,2019
107,107,Jul 30,@,SDP,"W,8-5",43,40,8,13,3,0,1,8,3,0,14,0,0,0,0,0,2,0,.245,.305,.407,.712,8,14,R,D.Lamet(48),0.2424317007137583,9.0,10,5,4,1,2,12,2,0,5.55,39,146,97,0,0,0,0,37,2,0,0,0,0,1,0,4,Manny Gonzalez,"T.Eshelman (4-36), G.Ynoa (4), M.Castro (2-W), S.Armstrong (1-Sv)",0.2667022982362373,0.49545697487974344,0.3395867964853954,0.8350437713651389,1.4561774023231258,5.513894403379092,0.618129104786699,0.19653453596012344,7.869060190073918,2.1731713078396893,1.9672650475184794,BAL,2019
108,108,Aug 1,,TOR,"L,2-11",35,33,2,8,0,0,1,2,0,0,5,2,0,0,0,2,0,0,.245,.305,.407,.711,6,11,R,T.Thornton(60),0.24158125915080528,9.0,14,11,11,0,5,11,5,1,5.60,47,182,122,2,0,0,0,41,2,0,0,0,0,0,0,4,Mark Ripperger,"A.Wojciechowski (5-38-L), J.Yacabonis (2), D.Tate (2), R.Bleier (4)",0.26751255617235,0.49828178694158076,0.34053546265852513,0.8388172496001058,1.4623430962343096,5.552912133891214,0.6186852426388808,0.19694835680751174,7.898535564853557,2.173518820755939,1.99581589958159,BAL,2019
109,109,Aug 2,,TOR,"L,2-5",38,34,2,7,1,0,1,2,4,0,7,0,0,0,0,0,0,0,.244,.305,.406,.711,9,10,R,W.Font(56),0.2410541586073501,9.0,8,5,5,0,4,6,2,0,5.59,38,155,96,3,0,0,0,34,2,0,0,0,0,0,1,5,Jeremie Rehak,"A.Brooks (5-46-L), G.Ynoa (2), M.Givens (4), P.Fry (4), D.Hess (3)",0.26722556981922974,0.4980351061042704,0.340316573556797,0.8383516796610674,1.461139896373057,5.558041450777202,0.6186912634876436,0.19660307119590506,7.880829015544041,2.166611112535576,1.9958549222797928,BAL,2019
110,110,Aug 3,,TOR,"W,6-4",35,31,6,6,1,0,2,6,4,0,10,0,0,0,1,0,1,0,.244,.305,.406,.711,5,10,L,T.Pannone(56),0.2414289139295133,9.0,12,4,4,0,1,11,2,0,5.58,37,154,106,3,1,0,0,35,3,0,0,1,0,0,2,5,Chris Guccione,"D.Bundy (5-56), S.Armstrong (3-H), R.Bleier (1-BSv), M.Givens (0-W), P.Fry (0-Sv)",0.26791277258566976,0.4989615784008307,0.34041080083083314,0.8393723792316639,1.4609856262833676,5.543568788501027,0.6193077276908924,0.1974625144175317,7.909650924024641,2.189202322191248,1.995893223819302,BAL,2019
111,111,Aug 4,,TOR,"W,6-5",38,29,6,6,2,0,0,5,9,0,5,0,0,0,2,2,1,0,.244,.305,.405,.710,8,10,R,S.Reid-Foley(42),0.24043715846994534,9.0,13,5,5,0,4,9,2,0,5.57,43,158,99,0,0,0,0,39,4,0,0,0,0,0,0,6,Brian O'Nora,"J.Yacabonis (2-49), T.Eshelman (4-W), D.Tate (2-H), B.Kline (12-H), R.Bleier (0-H), S.Armstrong (0-Sv)",0.2685684913903881,0.4998714983294783,0.34095063985374774,0.840822138183226,1.4649033570701933,5.542585961342828,0.6193732193732193,0.1975788031064413,7.919633774160732,2.1898179792916634,1.9959308240081384,BAL,2019
112,112,Aug 5,,NYY,"L,6-9",40,36,6,12,6,1,2,6,3,0,10,0,0,1,1,1,0,1,.244,.306,.408,.714,7,9,R,M.Tanaka(30),0.24052718286655683,9.0,12,9,8,1,2,6,5,0,5.59,40,148,101,1,0,0,0,38,1,1,0,0,0,0,2,5,Ed Hickox,"G.Ynoa (2-42), B.Kline (0), M.Givens (1), P.Fry (1-L), J.Yacabonis (0)",0.26902519725120894,0.5026724357342836,0.34103260869565216,0.8437050444299357,1.465725806451613,5.5809354838709675,0.6199005537348853,0.1971480307831598,7.902217741935484,2.1938993980000503,2.0231854838709675,BAL,2019
113,113,Aug 6,,NYY,"L,4-9",38,36,4,11,1,1,1,4,2,0,5,0,0,0,0,1,0,0,.245,.306,.409,.715,7,10,R,J.Holder(46),0.23956146489386518,9.0,11,9,9,0,7,6,6,0,5.62,44,167,99,1,0,1,0,37,4,0,1,0,0,0,1,5,Carlos Torres,"A.Wojciechowski (4-32-L), T.Scott (20), M.Castro (6), R.Bleier (1), D.Hess (3)",0.2692889561270802,0.5063035804336863,0.3417040358744395,0.8480076163081258,1.4705294705294705,5.646567432567433,0.6196473551637279,0.19654863290004482,7.885114885114885,2.1707383480606914,2.058941058941059,BAL,2019
114,114,Aug 7,,NYY,"L,2-14",35,33,2,6,1,0,1,2,2,0,8,0,0,0,0,0,0,0,.244,.306,.408,.713,6,10,L,J.Paxton(66),0.23947246645071726,9.0,15,14,12,2,4,8,5,0,5.68,46,194,123,2,1,2,0,42,3,0,0,0,0,1,1,5,Angel Hernandez,"J.Means (13-39-L), M.Castro (0), T.Scott (0), T.Eshelman (2), D.Hess (0)",0.27020958083832336,0.5092315369261478,0.3424323124722592,0.851663849398407,1.4762376237623762,5.685287128712871,0.6198017608948446,0.1963176574977817,7.8861386138613865,2.1690644837136346,2.0851485148514852,BAL,2019
115,115,Aug 9,,HOU,"L,2-3",36,33,2,8,1,0,2,2,3,0,9,0,0,0,0,1,0,1,.244,.306,.408,.714,7,10,L,W.Miley(57),0.23955943093162002,9.0,8,3,3,0,2,9,0,0,5.66,37,149,96,1,0,0,0,35,3,1,0,0,0,1,1,4,Lance Barrett,"D.Bundy (5-59-L), S.Armstrong (4), P.Fry (3), M.Castro (1)",0.2698491219391541,0.5080385852090032,0.3418445960818842,0.8498831812908875,1.4730127576054957,5.651684003925418,0.6200021968365553,0.1966996699669967,7.895976447497547,2.180434623545767,2.0667320902845927,BAL,2019
116,116,Aug 10,,HOU,"L,2-23",36,32,2,6,3,0,1,2,3,0,11,0,0,1,1,1,0,0,.244,.305,.408,.713,7,11,R,A.Sanchez(60),0.2401001365498407,9.0,25,23,23,0,2,4,6,0,5.81,52,169,113,2,1,0,0,50,7,0,0,0,0,1,3,5,Bill Welke,"A.Brooks (7-8-L), B.Kline (4), T.Scott (2), T.Eshelman (2), S.Wilkerson (15)",0.27266064011727337,0.5140483752748595,0.3438520130576714,0.8579003883325309,1.4863813229571985,5.7042723735408565,0.6204494748870871,0.19534479008048727,7.861867704280155,2.1795587485740637,2.1011673151750974,BAL,2019
117,117,Aug 11,,HOU,"W,8-7",45,39,8,16,5,1,1,8,2,0,16,2,0,2,0,0,2,0,.246,.307,.410,.717,11,11,R,J.Verlander(43),0.24127055643162876,9.0,11,7,7,0,4,10,1,2,5.82,43,172,113,3,0,0,0,37,1,1,0,0,0,0,1,6,Sean Barber,"A.Wojciechowski (4-54), S.Armstrong (1-H), P.Fry (1-H), M.Castro (1-H), M.Givens (5-BSv), R.Bleier (4-W)",0.27288135593220336,0.5135593220338983,0.34432945235015094,0.8578887743840493,1.4879459980713596,5.687481195756991,0.6207881826513558,0.1956896551724138,7.8804243008678885,2.182639840388452,2.091610414657666,BAL,2019
118,118,Aug 12 (1),@,NYY,"L,5-8",38,32,5,7,0,0,2,5,5,0,9,0,0,1,0,1,0,0,.245,.307,.410,.717,6,9,L,J.Paxton(55),0.24123296850569578,8.0,8,8,8,0,3,5,4,0,5.84,35,138,91,0,0,0,0,31,2,0,0,0,1,0,0,3,Ryan Blakney,"G.Ynoa (6-32-L), B.Kline (1), J.Yacabonis (6)",0.27277096851718335,0.5150204277817833,0.34410442970254657,0.8591248574843298,1.4870813397129186,5.7173492822966505,0.6210734735377536,0.1952941176470588,7.863157894736842,2.1789456098899787,2.110047846889952,BAL,2019
119,119,Aug 12 (2),@,NYY,"L,8-11",38,35,8,9,0,1,2,8,3,0,7,0,0,0,0,1,0,0,.245,.307,.411,.718,3,10,R,C.Green(55),0.2407530454042082,8.0,12,11,10,1,6,7,3,0,5.88,41,154,90,4,4,0,0,35,0,1,1,0,0,0,1,3,Tripp Gibson,"T.Blach (22-23-L), E.Phillips (16), T.Eshelman (1)",0.27335557673975214,0.5162059103908484,0.34492999575731864,0.861135906148167,1.4928774928774928,5.739166191832858,0.6207738442757815,0.19508057675996607,7.863247863247863,2.164654949295311,2.1196581196581197,BAL,2019
120,120,Aug 13,@,NYY,"L,3-8",33,32,3,6,3,0,3,3,1,0,9,0,0,0,0,1,0,0,.245,.306,.412,.718,3,9,R,D.German(65),0.24098504837291118,8.0,15,8,8,0,5,3,1,0,5.91,42,171,104,1,1,0,0,37,5,0,0,0,0,0,1,3,Marvin Hudson,"J.Means (5-20-L), M.Castro (1), C.Shepherd (99)",0.27450980392156865,0.5171273328608552,0.3460891505466779,0.8632164834075331,1.5004712535344016,5.740861451460885,0.6206606353881758,0.19398907103825136,7.829406220546654,2.1464617101927863,2.112158341187559,BAL,2019
121,121,Aug 14,@,NYY,"L,5-6",41,36,5,10,3,0,0,5,5,0,11,0,0,0,0,1,0,0,.245,.307,.412,.718,9,11,L,J.Happ(50),0.2412290259315755,8.0,7,6,6,0,3,6,1,0,5.91,34,128,78,2,2,0,0,31,1,0,0,0,0,0,0,4,Mark Carlson,"D.Bundy (4-37-L), R.Bleier (2), S.Armstrong (2), M.Givens (2)",0.274155722326454,0.5159474671669794,0.3457202505219207,0.8616677176889,1.4985968194574368,5.731305893358279,0.6205851619644723,0.19386477462437396,7.82132834424696,2.1454469873674973,2.1047708138447145,BAL,2019
122,122,Aug 16,@,BOS,"L,1-9",34,31,1,5,1,0,0,1,3,0,5,0,0,0,0,1,0,0,.245,.306,.410,.716,6,9,R,R.Porcello(60),0.24053644819381353,8.0,12,9,9,0,3,3,1,1,5.95,38,131,83,3,2,0,0,31,6,2,1,1,2,0,2,4,Joe West,"A.Brooks (5-33-L), R.Bleier (1), M.Castro (2), T.Eshelman (3)",0.2749708963911525,0.5180442374854481,0.34631317315658655,0.8643574106420346,1.501392757660167,5.727463324048282,0.6206735509314514,0.19296066252587993,7.788300835654596,2.1375656521639415,2.097493036211699,BAL,2019
123,123,Aug 17,@,BOS,"L,0-4",34,31,0,5,1,0,0,0,2,0,8,1,0,0,0,1,0,0,.244,.306,.408,.714,7,9,L,E.Rodriguez(72),0.24049817479063776,8.0,7,4,4,0,4,8,2,0,5.93,34,152,93,2,0,0,0,30,2,1,0,0,0,0,1,4,Eric Cooper,"A.Wojciechowski (5-46-L), M.Castro (0), P.Fry (5), H.Harvey (99)",0.27468208092485547,0.5183815028901734,0.34615384615384615,0.8645353490440195,1.5004608294930875,5.72920737327189,0.6206044380373784,0.19325657894736842,7.797235023041475,2.1363150837480966,2.0986175115207373,BAL,2019
124,124,Aug 18,@,BOS,"L,7-13",41,34,7,9,2,0,1,7,5,0,10,1,0,1,1,1,2,0,.244,.306,.408,.715,7,10,R,N.Eovaldi(28),0.24052788420604512,8.0,16,13,13,0,5,10,2,0,6.00,45,173,107,6,4,0,0,39,6,0,0,0,1,0,0,5,Jansen Visconti,"T.Blach (5-41), G.Ynoa (5), P.Fry (0-BL), S.Armstrong (3), M.Givens (3)",0.2758936755270394,0.5201649862511457,0.3472590177297738,0.8674240039809196,1.5086916742909424,5.730010978956999,0.6205858338436415,0.193522102261153,7.822506861848124,2.1347834880115055,2.099725526075023,BAL,2019
125,125,Aug 19,,KCR,"L,4-5",38,31,4,7,2,0,2,4,5,0,7,2,0,0,0,1,0,0,.244,.307,.409,.716,7,10,R,J.Lopez(59),0.24007601351351351,9.0,6,5,4,1,3,8,2,0,5.98,37,144,95,3,0,0,0,34,0,0,0,0,0,0,0,3,Sam Holbrook,"J.Means (5-51-L), G.Ynoa (0), M.Castro (1)",0.27512505684402,0.5188722146430196,0.34648058252427183,0.8653527971672914,1.5045372050816697,5.726704174228676,0.6208713272543059,0.19369187221997575,7.823956442831216,2.138345126224861,2.098911070780399,BAL,2019
126,126,Aug 20,,KCR,"W,4-1",34,30,4,7,0,0,1,4,4,0,4,0,0,0,0,1,0,0,.244,.307,.409,.715,6,11,R,B.Keller(68),0.23920335429769393,9.0,6,1,1,0,2,10,0,0,5.94,33,116,83,0,0,0,0,30,0,0,0,0,1,0,2,3,Jim Wolf,"D.Bundy (5-68), H.Harvey (2-W), M.Givens (1-Sv)",0.27461607949412825,0.5167118337850045,0.34579063692987744,0.862502470714882,1.4995499549954996,5.69374797479748,0.6214242546333602,0.19441654950793333,7.8415841584158414,2.1510633097042287,2.0819081908190817,BAL,2019
127,127,Aug 21,,KCR,"W,8-1",39,32,8,12,2,0,4,8,5,0,5,1,1,0,0,1,0,2,.245,.308,.411,.720,7,9,L,M.Montgomery(31),0.23830318153462257,9.0,7,1,1,0,1,9,1,0,5.90,36,154,101,0,0,0,0,35,0,0,0,0,0,1,0,4,Ramon De Jesus,"A.Brooks (4-52-W), P.Fry (2), S.Armstrong (2), R.Bleier (4)",0.2740309209052207,0.5149002912838898,0.34490325154598045,0.8598035428298703,1.4946428571428572,5.672035714285714,0.6216891554222889,0.19481555333998005,7.850892857142857,2.1662490853861334,2.0732142857142857,BAL,2019
128,128,Aug 22,,TBR,"L,2-5",37,33,2,5,2,0,0,1,2,0,8,2,0,0,1,0,0,0,.244,.308,.410,.718,8,12,L,R.Yarbrough(56),0.2381345439537763,9.0,8,5,5,0,5,6,2,1,5.89,41,184,106,0,0,0,0,35,2,0,0,0,0,0,0,4,John Bacon,"A.Wojciechowski (4-50), M.Castro (2-L), P.Fry (0), G.Ynoa (2)",0.27367718986216094,0.5144508670520231,0.3448753462603878,0.8593262133124109,1.4942426926483614,5.678127546501329,0.621273645637318,0.1944224683544304,7.83613817537644,2.155654481261376,2.0726306465899027,BAL,2019
129,129,Aug 23,,TBR,"L,1-7",33,31,1,5,2,0,1,1,1,0,5,1,0,0,0,1,0,0,.244,.307,.409,.716,5,9,R,T.Richards(72),0.23754867800778848,9.0,11,7,7,0,3,8,1,0,5.90,38,150,88,0,0,0,0,35,4,0,0,0,0,0,2,3,Ted Barrett,"T.Blach (4-16-L), D.Tate (18), G.Ynoa (0)",0.2739907346128392,0.514449591881756,0.3450510604870385,0.8595006523687945,1.4947275922671353,5.663912126537785,0.6210184821077468,0.19454259913623873,7.837434094903339,2.158994357421407,2.0641476274165202,BAL,2019
130,130,Aug 24,,TBR,"W,7-1",35,30,7,7,0,0,3,6,4,1,7,1,0,0,0,1,1,0,.244,.307,.410,.717,4,11,L,J.Alvarado(42),0.2372812372812373,9.0,6,1,1,0,0,9,1,0,5.87,34,128,91,0,0,0,0,34,2,0,0,0,0,1,0,3,John Tumpane,"J.Means (4-70-W), H.Harvey (3), M.Givens (3)",0.27326472520253997,0.5130282461134223,0.3439328911431916,0.8569611372566139,1.4882301656495205,5.640329555361813,0.6215806955842126,0.19500780031201248,7.846556233653008,2.1786017733818435,2.055797733217088,BAL,2019
131,131,Aug 25,,TBR,"W,8-3",41,38,8,16,3,0,2,8,2,1,8,0,0,1,0,0,0,0,.245,.308,.412,.721,9,11,R,D.Castillo(48),0.23693239152371343,9.0,10,3,2,1,2,7,0,0,5.84,36,133,89,0,0,0,0,33,2,0,0,0,1,1,3,4,Lance Barksdale,"D.Bundy (4-41-W), M.Castro (2), P.Fry (2), M.Givens (0)",0.2734782608695652,0.5119565217391304,0.3438589693917086,0.8558154911308391,1.4870242214532872,5.614519031141869,0.6218878912885222,0.1950038729666925,7.8399653979238755,2.1843343962170017,2.0397923875432524,BAL,2019
132,132,Aug 27,@,WSN,"W,2-0",32,30,2,5,1,0,0,2,0,0,10,1,0,1,0,1,0,0,.245,.308,.411,.718,3,15,L,P.Corbin(70),0.2374172849408462,9.0,4,0,0,0,3,11,0,1,5.79,35,160,101,1,0,1,0,31,0,1,0,0,0,0,0,5,Jeremie Rehak,"A.Brooks (5-73-W), R.Bleier (5-H), M.Castro (1-H), H.Harvey (2-H), M.Givens (1-Sv)",0.2725113366443533,0.5098250917728352,0.343082547623629,0.8529076393964642,1.4815450643776824,5.584815450643777,0.6219600288947749,0.19580688593960377,7.8643776824034335,2.1939182345208077,2.0240343347639485,BAL,2019
133,133,Aug 28,@,WSN,"L,4-8",37,35,4,9,1,0,2,4,2,0,13,0,0,0,0,1,1,0,.245,.307,.411,.719,6,15,R,M.Scherzer(50),0.2382563694267516,8.0,13,8,8,0,1,4,1,1,5.81,38,136,88,1,0,0,0,35,3,1,0,1,0,1,1,5,Larry Vanover,"A.Wojciechowski (5-33-L), R.Bleier (0), D.Tate (4), G.Ynoa (4), T.Scott (17)",0.273253321903129,0.5105015002143163,0.3434574976122254,0.8539589978265416,1.4833759590792839,5.575466325660699,0.6221233433806995,0.19514989497804086,7.841432225063938,2.197802197802198,2.0179028132992327,BAL,2019
134,134,Aug 30,@,KCR,"W,14-2",51,43,14,21,4,0,1,13,5,0,3,1,0,2,2,2,4,1,.247,.310,.413,.723,10,11,L,E.Skoglund(18),0.23645320197044334,9.0,6,2,2,0,1,6,1,0,5.78,34,111,74,0,0,0,0,33,3,0,0,0,0,0,0,2,Jeff Nelson,"J.Means (5-63-W), R.Eades (78)",0.2726111938710364,0.5094701000212811,0.342569747580186,0.8520398476014671,1.4780033840947546,5.560869712351946,0.6223586521987435,0.19502940618478468,7.8274111675126905,2.2059612454668356,2.010152284263959,BAL,2019
135,135,Aug 31,@,KCR,"L,5-7",35,31,5,5,0,0,3,5,3,0,9,1,0,0,0,1,0,0,.246,.309,.414,.723,3,10,R,J.Lopez(44),0.2365949119373777,8.0,8,7,4,3,5,9,2,0,5.77,40,142,99,3,2,1,0,31,0,0,1,1,3,2,0,4,Laz Diaz,"D.Bundy (5-50), H.Harvey (3-BSv), P.Fry (5-L), M.Castro (3)",0.2725158562367865,0.509090909090909,0.34243737050291956,0.8515282795938286,1.4789915966386555,5.564420168067227,0.6228609246478207,0.19525513086047824,7.8428571428571425,2.2016517696014946,2.011764705882353,BAL,2019
136,136,Sep 1,@,KCR,"L,4-6",36,34,4,8,2,0,0,4,1,0,5,0,0,1,1,2,2,0,.246,.309,.413,.722,5,12,L,D.Duffy(47),0.23591138748542556,8.0,11,6,6,0,5,4,1,0,5.78,39,137,79,4,2,3,0,34,2,0,0,0,0,0,1,5,Cory Blaser,"A.Brooks (4-38), R.Bleier (3), M.Castro (0-H), P.Fry (0-BL), S.Armstrong (10)",0.27287993282955497,0.5088161209068011,0.34293193717277487,0.851748058079576,1.4824707846410685,5.565419031719532,0.6225635244939176,0.19457943925233645,7.820534223706177,2.1869288460326466,2.0058430717863107,BAL,2019
137,137,Sep 2,@,TBR,"L,4-5",38,38,4,10,1,0,1,4,0,0,6,0,0,0,0,2,0,0,.246,.309,.413,.721,4,10,L,R.Yarbrough(42),0.2353395061728395,9.2,6,5,5,0,2,10,1,2,5.77,39,151,94,1,0,1,0,35,1,0,0,0,0,0,0,5,Mike Everitt,"A.Wojciechowski (4-55), T.Scott (38), H.Harvey (1), M.Givens (5), D.Tate (4-L)",0.2721400291727443,0.5071889977078557,0.342305550399109,0.8494945481069647,1.4777998674618953,5.546670642809808,0.622563193731928,0.19502690666171832,7.835487077534791,2.198698771992218,1.9980119284294233,BAL,2019
138,138,Sep 3 (1),@,TBR,"W,4-2",36,36,4,11,1,0,2,4,0,0,8,0,0,0,0,2,0,0,.247,.309,.413,.722,5,14,R,T.Richards(53),0.23524904214559386,9.0,5,2,2,0,4,7,1,0,5.74,34,143,89,1,0,3,0,30,0,0,0,0,0,0,2,5,Mark Wegner,"T.Blach (10-53-W), S.Armstrong (1-H), P.Fry (1), M.Givens (0-H), R.Bleier (1-Sv)",0.2714847794574446,0.5056947608200456,0.3418188526102195,0.8475136134302651,1.4742641012991284,5.538453214931755,0.622561964327079,0.19509496588604094,7.829304390725209,2.1949752079832368,1.9906265416872224,BAL,2019
139,139,Sep 3 (2),@,TBR,"L,0-2",30,30,0,5,1,0,0,0,0,0,13,0,0,0,0,1,1,0,.246,.308,.412,.720,3,13,R,A.Kittredge(51),0.23638095238095239,8.0,7,2,2,0,1,2,1,1,5.72,31,93,62,3,0,2,0,29,0,1,0,0,0,0,2,3,Lance Barrett,"G.Ynoa (5-55-L), P.Fry (-1), M.Castro (1)",0.27130506381226843,0.5051461506792919,0.34152604548789434,0.8466721961671863,1.4711648423460217,5.533065512171214,0.6227511763077774,0.19435276861019435,7.792844306485868,2.194571540961885,1.9849697761803626,BAL,2019
140,140,Sep 5,,TEX,"L,1-3",37,33,1,10,3,0,0,1,3,0,3,0,0,1,1,2,0,0,.247,.308,.412,.720,9,14,L,K.Allard(53),0.23529411764705882,9.0,5,3,3,0,2,6,1,2,5.70,36,132,80,3,1,1,0,32,1,0,0,0,0,0,0,4,Stu Scheurwater,"J.Means (5-62-L), M.Castro (1), R.Bleier (1), B.Kline (23)",0.2705521472392638,0.503680981595092,0.3409256559766764,0.8446066375717685,1.4661044437236457,5.521817061303924,0.6226501604768455,0.1941712204007286,7.779759974051249,2.1978928269520215,1.9777813817710022,BAL,2019
141,141,Sep 6,,TEX,"L,6-7",39,35,6,10,1,0,3,6,3,0,2,0,1,0,0,1,0,0,.247,.308,.413,.721,6,13,L,B.Burke(30),0.2339466766804356,9.0,12,7,7,0,4,8,2,0,5.71,39,159,108,6,3,0,2,35,3,0,0,0,0,0,2,5,Alan Porter,"D.Bundy (5-39), P.Fry (2-L), S.Armstrong (2-BSv), T.Scott (3), D.Tate (3)",0.27106598984771574,0.5043654822335025,0.341414872444364,0.8457803546778666,1.468362582514893,5.522806955401707,0.623059766033957,0.19424850786760717,7.78135565931412,2.1962741048240324,1.9779423603284494,BAL,2019
